address,suburb,lot_area_sqm,centroid_lat,centroid_lon,is_corner_lot,n_vertices,size_flag
2 Bent Street Concord,Concord,649.2,-33.855698,151.104001,False,5,normal
2 Bertram Street Concord,Concord,636.1,-33.844565,151.106979,False,5,normal
2 Cabarita Road Concord,Concord,846.1,-33.851866,151.10665,True,6,normal
2 Churchill Crescent Concord,Concord,874.3,-33.856514,151.100159,True,25,normal
2 Cormiston Avenue Concord,Concord,686.9,-33.860557,151.102538,True,7,normal
2 Correys Avenue Concord,Concord,847.2,-33.853563,151.102017,True,6,normal
2 Cross Street Concord,Concord,1051.4,-33.861333,151.095788,True,8,normal
2 Daly Avenue Concord,Concord,664.0,-33.866383,151.09652,True,7,normal
2 Davidson Avenue Concord,Concord,762.9,-33.854549,151.102324,True,7,normal
2 Denison Street Concord,Concord,793.8,-33.849667,151.110177,True,6,normal
2 Duke Avenue Concord,Concord,741.2,-33.858707,151.114084,True,8,normal
2 Edith Avenue Concord,Concord,1073.5,-33.861124,151.112508,True,26,normal
2 Ellis Street Concord,Concord,789.5,-33.854048,151.103991,True,8,normal
2 Evelyn Avenue Concord,Concord,4215.9,-33.862818,151.110596,True,49,large
2 Finch Avenue Concord,Concord,1908.2,-33.863235,151.110286,True,25,normal
2 Freeman Place Concord,Concord,600.0,-33.856278,151.109075,True,21,normal
2 Gladstone Street Concord,Concord,566.3,-33.861391,151.106912,True,7,normal
2 Homedale Avenue Concord,Concord,839.5,-33.859825,151.095391,True,6,normal
2 Ian Parade Concord,Concord,1280.1,-33.858222,151.107959,True,7,normal
2 La Mascotte Avenue Concord,Concord,846.7,-33.860041,151.110057,True,9,normal
2 Lindfield Avenue Concord,Concord,1309.9,-33.85861,151.109368,True,12,normal
2 Loftus Street Concord,Concord,397.8,-33.868463,151.107795,False,5,small
2 Ludgate Street Concord,Concord,478.3,-33.858447,151.100752,False,5,normal
2 Marceau Drive Concord,Concord,1061.2,-33.859172,151.116645,True,15,normal
2 Melbourne Street Concord,Concord,352.0,-33.867994,151.100299,True,6,small
2 Nicholas Avenue Concord,Concord,671.4,-33.860693,151.10956,True,7,normal
2 Pamela Place Concord,Concord,660.8,-33.853275,151.104823,True,7,normal
2 Park Avenue Concord,Concord,1158.5,-33.866403,151.103244,False,5,normal
2 Patterson Street Concord,Concord,1717.8,-33.861382,151.102316,True,10,normal
2 Richards Place Concord,Concord,785.8,-33.859611,151.10663,True,16,normal
2 Riverview Street Concord,Concord,920.4,-33.85048,151.111404,True,7,normal
2 Rose Avenue Concord,Concord,699.0,-33.860776,151.101641,True,7,normal
2 Salisbury Street Concord,Concord,763.6,-33.862952,151.106125,True,8,normal
2 Salt Street Concord,Concord,788.0,-33.858913,151.11303,True,7,normal
2 Tremere Street Concord,Concord,939.7,-33.859021,151.111892,True,8,normal
2 Tuam Street Concord,Concord,761.9,-33.860259,151.112593,True,7,normal
2 Turner Avenue Concord,Concord,708.1,-33.847395,151.104938,False,5,normal
2 View Street Concord,Concord,956.7,-33.85643,151.111305,True,12,normal
2 Ward Street Concord,Concord,694.1,-33.860771,151.113155,True,13,normal
2 Wellbank Street Concord,Concord,864.7,-33.855897,151.105097,True,6,normal
2 Zoeller Street Concord,Concord,871.6,-33.857632,151.112814,False,5,normal
20 Addison Avenue Concord,Concord,1033.1,-33.862237,151.101905,False,5,normal
20 Archer Street Concord,Concord,725.6,-33.851014,151.104293,False,5,normal
20 Barton Street Concord,Concord,676.9,-33.847841,151.105146,False,5,normal
20 Beaconsfield Avenue Concord,Concord,667.3,-33.859774,151.105825,True,6,normal
20 Cabarita Road Concord,Concord,269.8,-33.851556,151.108006,False,5,small
20 Castlereagh Street Concord,Concord,657.2,-33.859746,151.097458,False,5,normal
20 Cormiston Avenue Concord,Concord,887.6,-33.859367,151.102179,False,5,normal
20 Davidson Avenue Concord,Concord,763.7,-33.854838,151.101122,True,6,normal
20 Denison Street Concord,Concord,814.0,-33.849979,151.108939,False,5,normal
20 Duke Avenue Concord,Concord,739.6,-33.857688,151.113785,True,6,normal
20 Ellis Street Concord,Concord,911.2,-33.852999,151.103736,True,6,normal
20 Flavelle Street Concord,Concord,1021.2,-33.86219,151.099993,False,5,normal
20 Frederick Street Concord,Concord,717.9,-33.851027,151.107055,False,5,normal
20 Gloucester Street Concord,Concord,637.7,-33.84837,151.103238,False,5,normal
20 Homedale Avenue Concord,Concord,907.8,-33.860216,151.093995,False,5,normal
20 John Street Concord,Concord,801.8,-33.866097,151.100853,True,6,normal
20 Kingston Avenue Concord,Concord,1134.3,-33.845973,151.105511,False,5,normal
20 Lancelot Street Concord,Concord,1149.2,-33.851556,151.103454,False,5,normal
20 Leigh Avenue Concord,Concord,881.5,-33.863509,151.098958,False,5,normal
20 Links Avenue Concord,Concord,798.8,-33.852929,151.100669,False,5,normal
20 Macnamara Avenue Concord,Concord,635.3,-33.860669,151.096657,True,6,normal
20 Majors Bay Road Concord,Concord,812.2,-33.859131,151.103333,False,5,normal
20 Norman Street Concord,Concord,795.2,-33.846093,151.101717,False,5,normal
20 Park Avenue Concord,Concord,732.7,-33.866155,151.101496,False,5,normal
20 Riverview Street Concord,Concord,857.0,-33.849351,151.111109,False,5,normal
20 Sanders Parade Concord,Concord,784.1,-33.855823,151.113217,False,5,normal
20 Shackel Avenue Concord,Concord,826.1,-33.859883,151.100746,True,6,normal
20 Spring Street Concord,Concord,499.2,-33.854398,151.104729,False,5,normal
20 Sydney Street Concord,Concord,1072.0,-33.864084,151.097755,True,6,normal
20 Tripod Street Concord,Concord,770.5,-33.858465,151.110538,True,6,normal
20 Turner Avenue Concord,Concord,590.8,-33.846267,151.104354,False,5,normal
20 William Street Concord,Concord,715.9,-33.848522,151.108494,False,5,normal
20-20A Gipps Street Concord,Concord,2008.1,-33.866692,151.107355,True,6,large
203 Burwood Road Concord,Concord,653.7,-33.85938,151.114599,True,6,normal
203 Majors Bay Road Concord,Concord,769.7,-33.847322,151.101399,False,5,normal
205 Majors Bay Road Concord,Concord,797.4,-33.847158,151.101459,True,6,normal
207 Majors Bay Road Concord,Concord,744.9,-33.84705,151.1014,False,5,normal
209 Majors Bay Road Concord,Concord,818.6,-33.84692,151.101324,True,6,normal
20A Salt Street Concord,Concord,690.1,-33.856762,151.112582,False,5,normal
20A Sydney Street Concord,Concord,1072.0,-33.864084,151.097755,True,6,normal
21 Anderson Road Concord,Concord,715.7,-33.850152,151.106269,True,6,normal
21 Augusta Street Concord,Concord,808.1,-33.847197,151.102218,False,5,normal
21 Bayview Street Concord,Concord,864.5,-33.852104,151.109586,True,7,normal
21 Braddon Street Concord,Concord,1079.9,-33.845216,151.103754,True,6,normal
21 Brays Road Concord,Concord,839.8,-33.847646,151.111015,True,6,normal
21 Burwood Road Concord,Concord,737.0,-33.86736,151.106093,True,8,normal
21 Churchill Crescent Concord,Concord,824.9,-33.855737,151.098867,True,10,normal
21 Clermont Avenue Concord,Concord,817.2,-33.856802,151.093623,True,6,normal
21 Correys Avenue Concord,Concord,822.8,-33.853328,151.100788,False,5,normal
21 Creewood Street Concord,Concord,750.3,-33.861537,151.09451,True,6,normal
21 Davidson Avenue Concord,Concord,716.9,-33.8543,151.100798,False,5,normal
21 Deakin Street Concord,Concord,1075.7,-33.844358,151.10427,True,6,normal
21 Durham Street Concord,Concord,879.4,-33.859995,151.116785,True,11,normal
21 Edith Avenue Concord,Concord,603.6,-33.8602,151.111798,False,5,normal
21 Frederick Street Concord,Concord,563.6,-33.852027,151.107793,True,20,normal
21 Heath Street Concord,Concord,817.0,-33.84645,151.101652,False,5,normal
21 Jones Street Concord,Concord,794.5,-33.85835,151.104426,True,6,normal
21 Kingston Avenue Concord,Concord,910.1,-33.84571,151.106208,True,7,normal
21 Links Avenue Concord,Concord,800.2,-33.852374,151.100397,False,5,normal
21 Macnamara Avenue Concord,Concord,657.0,-33.859725,151.097037,False,5,normal
21 Marceau Drive Concord,Concord,832.2,-33.859874,151.114271,True,17,normal
21 Mortlake Street Concord,Concord,733.3,-33.848488,151.108056,True,6,normal
21 Noble Street Concord,Concord,1204.2,-33.851004,151.105229,True,8,normal
21 Riverview Street Concord,Concord,806.5,-33.849167,151.111652,False,5,normal
21 Shackel Avenue Concord,Concord,829.6,-33.859343,151.100273,False,5,normal
21 Station Street Concord,Concord,909.6,-33.858831,151.093397,False,5,normal
21 Trafalgar Parade Concord,Concord,848.0,-33.855197,151.100993,True,6,normal
21 Tripod Street Concord,Concord,968.7,-33.85658,151.110575,True,14,normal
21 Turner Avenue Concord,Concord,1159.1,-33.845966,151.104924,False,5,normal
21 View Street Concord,Concord,681.7,-33.855014,151.111418,False,5,normal
21 Warbrick Street Concord,Concord,772.4,-33.856148,151.105727,False,5,normal
21 Wellbank Street Concord,Concord,984.4,-33.856016,151.101995,False,5,normal
21 William Street Concord,Concord,720.8,-33.848269,151.109097,True,6,normal
213 Burwood Road Concord,Concord,981.1,-33.859218,151.115344,True,6,normal
215 Majors Bay Road Concord,Concord,755.5,-33.846339,151.101213,True,6,normal
217 Burwood Road Concord,Concord,821.2,-33.859158,151.115684,True,6,normal
217 Majors Bay Road Concord,Concord,788.6,-33.84623,151.101154,False,5,normal
219 Majors Bay Road Concord,Concord,761.7,-33.846099,151.101078,True,6,normal
22 Albion Street Concord,Concord,763.4,-33.850905,151.109044,False,5,normal
22 Alexandra Street Concord,Concord,889.5,-33.864907,151.098951,False,5,normal
22 Alton Avenue Concord,Concord,1093.6,-33.861213,151.094137,False,5,normal
22 Anderson Road Concord,Concord,1215.5,-33.851178,151.1059,False,5,normal
22 Archer Street Concord,Concord,719.1,-33.851045,151.104151,False,5,normal
22 Arthur Street Concord,Concord,599.9,-33.859006,151.098229,False,5,normal
22 Augusta Street Concord,Concord,823.4,-33.847657,151.102528,False,5,normal
22 Barton Street Concord,Concord,659.0,-33.847821,151.105,True,7,normal
22 Bayard Street Concord,Concord,451.2,-33.843899,151.105566,False,5,normal
22 Broughton Street Concord,Concord,593.1,-33.860653,151.106384,False,5,normal
22 Burwood Road Concord,Concord,1070.1,-33.867274,151.105358,True,6,normal
22 Cabarita Road Concord,Concord,255.5,-33.851542,151.108071,False,5,small
22 Clermont Avenue Concord,Concord,812.1,-33.857338,151.094055,False,5,normal
22 Cormiston Avenue Concord,Concord,1009.0,-33.859073,151.102039,False,5,normal
22 Correys Avenue Concord,Concord,713.0,-33.853938,151.10069,False,5,normal
22 Duke Avenue Concord,Concord,743.0,-33.857577,151.113752,True,6,normal
22 Excelsior Street Concord,Concord,673.5,-33.861165,151.108094,True,6,normal
22 Finch Avenue Concord,Concord,630.0,-33.862679,151.108922,False,5,normal
22 Frederick Street Concord,Concord,707.4,-33.85091,151.10702,False,5,normal
22 Gipps Street Concord,Concord,659.4,-33.866535,151.107234,False,5,normal
22 Gloucester Street Concord,Concord,973.0,-33.848417,151.103125,True,6,normal
22 Heath Street Concord,Concord,796.7,-33.846911,151.101962,False,5,normal
22 Kingston Avenue Concord,Concord,1113.5,-33.845841,151.105462,False,5,normal
22 Links Avenue Concord,Concord,802.4,-33.852962,151.100514,False,5,normal
22 Marceau Drive Concord,Concord,884.4,-33.860163,151.114805,True,14,normal
22 Noble Street Concord,Concord,915.6,-33.851167,151.104507,True,7,normal
22 Park Avenue Concord,Concord,824.8,-33.866136,151.101323,True,7,normal
22 Rhonda Place Concord,Concord,756.2,-33.859054,151.106957,True,6,normal
22 Sanders Parade Concord,Concord,725.2,-33.855658,151.113212,True,7,normal
22 Shackel Avenue Concord,Concord,847.4,-33.859919,151.100578,True,6,normal
22 Sydney Street Concord,Concord,1178.4,-33.864036,151.097592,True,7,normal
22 Trafalgar Parade Concord,Concord,835.8,-33.855823,151.101033,False,5,normal
22 Tripod Street Concord,Concord,808.9,-33.858341,151.110513,True,8,normal
22 Turner Avenue Concord,Concord,616.7,-33.846164,151.104258,True,6,normal
22 Wellbank Street Concord,Concord,710.4,-33.856501,151.102286,False,5,normal
22 William Street Concord,Concord,722.6,-33.848408,151.10846,False,5,normal
22 Zoeller Street Concord,Concord,849.9,-33.858137,151.110591,False,5,normal
221 Burwood Road Concord,Concord,828.6,-33.859061,151.116013,False,5,normal
225 Burwood Road Concord,Concord,832.9,-33.858924,151.1166,True,6,normal
22A Gipps Street Concord,Concord,736.6,-33.866507,151.10713,False,5,normal
23 Alton Avenue Concord,Concord,894.8,-33.860642,151.093787,False,5,normal
23 Augusta Street Concord,Concord,806.4,-33.847231,151.102059,False,5,normal
23 Beaconsfield Avenue Concord,Concord,622.4,-33.859953,151.106441,False,5,normal
23 Clermont Avenue Concord,Concord,813.1,-33.856858,151.093494,True,7,normal
23 Correys Avenue Concord,Concord,833.2,-33.853354,151.100659,False,5,normal
23 Davidson Avenue Concord,Concord,725.1,-33.854326,151.100673,False,5,normal
23 Deakin Street Concord,Concord,805.5,-33.844208,151.104331,False,5,normal
23 Edith Avenue Concord,Concord,652.4,-33.860135,151.111691,False,5,normal
23 Flavelle Street Concord,Concord,1086.4,-33.858646,151.099721,False,5,normal
23 Gloucester Street Concord,Concord,846.3,-33.84798,151.102626,False,5,normal
23 Homedale Avenue Concord,Concord,902.8,-33.859753,151.093511,False,5,normal
23 Kingston Avenue Concord,Concord,942.2,-33.845601,151.106145,True,6,normal
23 La Mascotte Avenue Concord,Concord,780.9,-33.858931,151.109225,False,5,normal
23 Links Avenue Concord,Concord,786.1,-33.8524,151.100271,False,5,normal
23 Ludgate Street Concord,Concord,1024.6,-33.857303,151.10108,True,6,normal
23 Melbourne Street Concord,Concord,789.6,-33.866052,151.100474,True,7,normal
23 Nicholas Avenue Concord,Concord,697.1,-33.859516,151.108397,True,7,normal
23 Salt Street Concord,Concord,689.0,-33.857566,151.113388,True,6,normal
23 Shackel Avenue Concord,Concord,840.8,-33.85933,151.100132,True,6,normal
23 Tripod Street Concord,Concord,966.1,-33.856384,151.1107,False,5,normal
23 View Street Concord,Concord,979.1,-33.855032,151.111563,True,10,normal
23 Wallace Street Concord,Concord,778.6,-33.860039,151.107964,True,6,normal
23 Warbrick Street Concord,Concord,796.0,-33.856031,151.10569,False,5,normal
23 Wellbank Street Concord,Concord,830.0,-33.856049,151.101843,False,5,normal
23A Noble Street Concord,Concord,822.8,-33.850004,151.10494,False,5,normal
24 Addison Avenue Concord,Concord,1020.6,-33.862024,151.102115,False,5,normal
24 Alexandra Street Concord,Concord,883.5,-33.864948,151.098778,False,5,normal
24 Archer Street Concord,Concord,719.9,-33.851076,151.104009,False,5,normal
24 Augusta Street Concord,Concord,801.3,-33.847692,151.102366,False,5,normal
24 Bayard Street Concord,Concord,459.7,-33.843847,151.105489,False,5,normal
24 Brays Road Concord,Concord,666.9,-33.847669,151.110249,False,5,normal
24 Broughton Street Concord,Concord,585.3,-33.860558,151.106449,False,5,normal
24 Burwood Road Concord,Concord,1888.7,-33.867015,151.10535,True,9,normal
24 Cormiston Avenue Concord,Concord,1069.8,-33.858914,151.102121,False,5,normal
24 Davidson Avenue Concord,Concord,769.9,-33.854895,151.100856,True,6,normal
24 Denison Street Concord,Concord,791.1,-33.85004,151.108664,False,5,normal
24 Empire Avenue Concord,Concord,837.7,-33.856949,151.110892,True,6,normal
24 Excelsior Street Concord,Concord,553.2,-33.861087,151.108193,True,7,normal
24 Flavelle Street Concord,Concord,672.1,-33.861888,151.10007,False,5,normal
24 Frederick Street Concord,Concord,717.1,-33.850794,151.106985,False,5,normal
24 Gloucester Street Concord,Concord,809.0,-33.848402,151.102933,True,6,normal
24 Homedale Avenue Concord,Concord,916.2,-33.860285,151.093675,False,5,normal
24 John Street Concord,Concord,669.5,-33.865904,151.100792,True,6,normal
24 La Mascotte Avenue Concord,Concord,766.6,-33.859336,151.108765,False,5,normal
24 Lancelot Street Concord,Concord,897.6,-33.850502,151.1031,True,8,normal
24 Marceau Drive Concord,Concord,767.8,-33.860165,151.114616,True,19,normal
24 Mortlake Street Concord,Concord,784.0,-33.850049,151.107917,True,6,normal
24 Norman Street Concord,Concord,807.9,-33.846168,151.10137,True,7,normal
24 Pitt Street Concord,Concord,885.9,-33.861153,151.098374,False,5,normal
24 Rhonda Place Concord,Concord,735.3,-33.859107,151.106758,True,16,normal
24 Salt Street Concord,Concord,947.3,-33.856069,151.112283,False,5,normal
24 Sanders Parade Concord,Concord,761.7,-33.855507,151.113181,True,14,normal
24 Shackel Avenue Concord,Concord,823.2,-33.859921,151.10044,False,5,normal
24 Sydney Street Concord,Concord,665.9,-33.863977,151.097408,False,5,normal
24 Wellbank Street Concord,Concord,682.2,-33.856525,151.102173,False,5,normal
241 Burwood Road Concord,Concord,1147.3,-33.858817,151.117776,True,7,normal
243A Burwood Road Concord,Concord,366.7,-33.858523,151.118053,True,8,small
243B Burwood Road Concord,Concord,276.5,-33.858648,151.11811,False,5,small
243F Burwood Road Concord,Concord,345.7,-33.858989,151.117941,True,10,small
243G Burwood Road Concord,Concord,437.6,-33.85879,151.117916,True,8,small
243H Burwood Road Concord,Concord,476.5,-33.858652,151.117873,True,7,normal
245B Burwood Road Concord,Concord,288.4,-33.858545,151.118575,False,5,small
245C Burwood Road Concord,Concord,288.3,-33.858614,151.118612,True,6,small
245E Burwood Road Concord,Concord,319.1,-33.858802,151.118348,True,6,small
245F Burwood Road Concord,Concord,293.4,-33.858704,151.118297,False,5,small
247A Burwood Road Concord,Concord,1825.1,-33.858412,151.11891,True,12,normal
247E Burwood Road Concord,Concord,1307.3,-33.858617,151.119523,True,7,normal
247F Burwood Road Concord,Concord,1238.7,-33.858601,151.119858,True,9,normal
247G Burwood Road Concord,Concord,2146.8,-33.858499,151.120683,True,10,large
247H Burwood Road Concord,Concord,1483.7,-33.859248,151.118443,True,13,normal
247J Burwood Road Concord,Concord,2080.1,-33.859113,151.119172,True,9,large
247M Burwood Road Concord,Concord,3108.7,-33.859508,151.118463,True,12,large
